SDAccel Profile Summary

OpenCL API Calls
API Name,Number Of Calls,Total Time (ms),Minimum Time (ms),Average Time (ms),Maximum Time (ms),
Compute Unit,Kernel,Global Work Size,Local Work Size,Number Of Calls,Total Time (ms),Minimum Time (ms),Average Time (ms),Maximum Time (ms),
CONV1a,conv1,7:7:2,7:7:2,212,1923.48,9.06446,9.07303,9.08358,
CONV3a,conv3,2:2:4,1:1:1,1272,968.66,0.756156,0.761525,0.781505,
CONV3b,conv3,2:2:4,1:1:1,1060,817.788,0.757515,0.771499,0.804801,
CONV3c,conv3,2:2:4,1:1:1,1060,816.003,0.756165,0.769814,0.801736,
CONV5,conv5,1:1:10,1:1:10,212,495.668,2.33488,2.33806,2.35033,
FULL6,full6,84:1:1,12:1:1,1484,163.568,0.107474,0.110221,0.139309,
POOL2,pool2,14:14:6,14:14:2,636,449.203,0.702837,0.706294,0.72775,
POOL4,pool4,16:5:16,16:1:1,16960,506.796,0.027732,0.0298818,0.062117,
RBF7,rbf7,10:1:1,10:1:1,212,12.4273,0.055475,0.0586194,0.071073,


Data Transfer: Host and Global Memory
Transfer Type,Number Of Transfers,Transfer Rate (MB/s),Average Bandwidth Utilization (%),Average Size (KB),Total Time (ms),Average Time (ms),
READ,212,0.859522,0.0171904,0.04,9.86595,0.0465375,
WRITE,212,79.3327,1.58665,4.096,10.9457,0.0516307,


Data Transfer: Kernels and Global Memory
Transfer Type,Number Of Transfers,Transfer / Execution Rate (MB/s),Average Bandwidth Utilization (%),Average Size (KB),Average Time (ns),
READ,127614,18.8495,0.294464,0.676731,3005.54,
WRITE,2120,0.00185089,2.89144e-05,0.004,8.73821,


Top Data Transfer: Kernels and Global Memory
Kernel Name,Number of Transfers,Average Bytes per Transfer,Transfer Efficiency (%),Total Data Transfer (MB),Total Write (MB),Total Read (MB),Transfer Rate (MB/s),Average Bandwidth Utilization (%),
ALL,129734,665.738,4.06334,86.3688,0.00848,86.3603,9.42566,0.147246,


Top Kernel Execution
Kernel Instance Address,Kernel,Context ID,Command Queue ID,Device Name,Start Time (ms),Duration (ms),Global Work Size,Local Work Size,
47612416,conv1,3872981288,0,fpga0,5864.55,9.09067,7:7:2,7:7:2,
47136176,conv1,3872980696,0,fpga0,1336.4,9.09047,7:7:2,7:7:2,
47612416,conv1,3872981288,0,fpga0,5932.05,9.08887,7:7:2,7:7:2,
47136176,conv1,3872980696,0,fpga0,1585.12,9.08688,7:7:2,7:7:2,
47612416,conv1,3872981288,0,fpga0,5373.4,9.0868,7:7:2,7:7:2,
47612416,conv1,3872981288,0,fpga0,5998.91,9.08674,7:7:2,7:7:2,
47612416,conv1,3872981288,0,fpga0,5440.87,9.08673,7:7:2,7:7:2,
47612416,conv1,3872981288,0,fpga0,6210.83,9.0867,7:7:2,7:7:2,
47612416,conv1,3872981288,0,fpga0,5920.8,9.08649,7:7:2,7:7:2,
47612416,conv1,3872981288,0,fpga0,6032.64,9.08635,7:7:2,7:7:2,


Top Buffer Writes
Buffer Address,Context ID,Command Queue ID,Start Time (ms),Duration (ms),Buffer Size (KB),Writing Rate(MB/s),
47154416,3872980696,0,1650.73,0.101919,4.096,40.1888,
47154416,3872980696,0,2236.95,0.075269,4.096,54.4182,
47154416,3872980696,0,1802.84,0.074389,4.096,55.0619,
47154416,3872980696,0,2453.64,0.074205,4.096,55.1984,
47154416,3872980696,0,2215.24,0.074083,4.096,55.2893,
47154416,3872980696,0,2605.22,0.073984,4.096,55.3633,
47154416,3872980696,0,2020.07,0.073976,4.096,55.3693,
47154416,3872980696,0,1628.6,0.073586,4.096,55.6628,
47154416,3872980696,0,2280.28,0.073417,4.096,55.7909,
47154416,3872980696,0,2713.58,0.073337,4.096,55.8518,


Top Buffer Reads
Buffer Address,Context ID,Command Queue ID,Start Time (ms),Duration (ms),Buffer Size (KB),Reading Rate(MB/s),
47129696,3872980696,0,2713.5,0.076287,0.04,0.524336,
47129696,3872980696,0,1359.43,0.075981,0.04,0.526447,
47283856,3872981288,0,5943.29,0.074579,0.04,0.536344,
47129696,3872980696,0,1650.65,0.073202,0.04,0.546433,
47129696,3872980696,0,1563.03,0.07246,0.04,0.552029,
47129696,3872980696,0,1453.66,0.069201,0.04,0.578026,
47129696,3872980696,0,1497.27,0.066962,0.04,0.597354,
47129696,3872980696,0,1519.05,0.066877,0.04,0.598113,
47129696,3872980696,0,1759.32,0.066807,0.04,0.59874,
47129696,3872980696,0,1541.3,0.066638,0.04,0.600258,


